scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,avg_cqi,cqi_count,cqi_max,cqi_min,duUeIndex,ri_max,sr_detected
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:44.000000Z,1774468424.0,64.0,15.0,34,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:45.000000Z,1774468425.0,65.0,15.0,32,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:46.000000Z,1774468426.0,66.0,15.0,34,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:47.000000Z,1774468427.0,67.0,15.0,32,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:48.000000Z,1774468428.0,68.0,15.0,32,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:49.000000Z,1774468429.0,69.0,15.0,33,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:50.000000Z,1774468430.0,70.0,15.0,32,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:51.000000Z,1774468431.0,71.0,15.0,32,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:52.000000Z,1774468432.0,72.0,15.0,31,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:53.000000Z,1774468433.0,73.0,15.0,30,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:55.000000Z,1774468435.0,75.0,15.0,72,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:56.000000Z,1774468436.0,76.0,15.0,37,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:57.000000Z,1774468437.0,77.0,15.0,36,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:58.000000Z,1774468438.0,78.0,15.0,37,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:59.000000Z,1774468439.0,79.0,15.0,36,15,15,0,1,1
